DEBUG 2025-08-15 00:29:07,450 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\docs\link.html first seen with mtime 1755188091.1462722
DEBUG 2025-08-15 00:29:07,450 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\docs\sidebar.html first seen with mtime 1755188091.1472561
DEBUG 2025-08-15 00:29:07,450 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\docs\auth\basic.html first seen with mtime 1755188091.1482882
DEBUG 2025-08-15 00:29:07,451 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\docs\auth\session.html first seen with mtime 1755188091.1482882
DEBUG 2025-08-15 00:29:07,451 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\docs\auth\token.html first seen with mtime 1755188091.1492712
DEBUG 2025-08-15 00:29:07,451 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\docs\langs\javascript-intro.html first seen with mtime 1755188091.1502547
DEBUG 2025-08-15 00:29:07,451 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\docs\langs\javascript.html first seen with mtime 1755188091.1502547
DEBUG 2025-08-15 00:29:07,452 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\docs\langs\python-intro.html first seen with mtime 1755188091.1512535
DEBUG 2025-08-15 00:29:07,452 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\docs\langs\python.html first seen with mtime 1755188091.1512535
DEBUG 2025-08-15 00:29:07,452 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\docs\langs\shell-intro.html first seen with mtime 1755188091.1522653
DEBUG 2025-08-15 00:29:07,453 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\docs\langs\shell.html first seen with mtime 1755188091.1522653
DEBUG 2025-08-15 00:29:07,453 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\filters\base.html first seen with mtime 1755188091.1532514
DEBUG 2025-08-15 00:29:07,454 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\filters\ordering.html first seen with mtime 1755188091.154255
DEBUG 2025-08-15 00:29:07,454 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\filters\search.html first seen with mtime 1755188091.154255
DEBUG 2025-08-15 00:29:07,455 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\horizontal\checkbox.html first seen with mtime 1755188091.1552534
DEBUG 2025-08-15 00:29:07,455 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\horizontal\checkbox_multiple.html first seen with mtime 1755188091.1552534
DEBUG 2025-08-15 00:29:07,455 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\horizontal\dict_field.html first seen with mtime 1755188091.156255
DEBUG 2025-08-15 00:29:07,456 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\horizontal\fieldset.html first seen with mtime 1755188091.156255
DEBUG 2025-08-15 00:29:07,457 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\horizontal\form.html first seen with mtime 1755188091.157253
DEBUG 2025-08-15 00:29:07,457 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\horizontal\input.html first seen with mtime 1755188091.1582537
DEBUG 2025-08-15 00:29:07,457 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\horizontal\list_field.html first seen with mtime 1755188091.1582537
DEBUG 2025-08-15 00:29:07,457 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\horizontal\list_fieldset.html first seen with mtime 1755188091.1592531
DEBUG 2025-08-15 00:29:07,457 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\horizontal\radio.html first seen with mtime 1755188091.160255
DEBUG 2025-08-15 00:29:07,458 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\horizontal\select.html first seen with mtime 1755188091.160255
DEBUG 2025-08-15 00:29:07,458 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\horizontal\select_multiple.html first seen with mtime 1755188091.1612554
DEBUG 2025-08-15 00:29:07,459 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\horizontal\textarea.html first seen with mtime 1755188091.1612554
DEBUG 2025-08-15 00:29:07,459 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\inline\checkbox.html first seen with mtime 1755188091.1612554
DEBUG 2025-08-15 00:29:07,460 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\inline\checkbox_multiple.html first seen with mtime 1755188091.1622546
DEBUG 2025-08-15 00:29:07,460 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\inline\dict_field.html first seen with mtime 1755188091.163256
DEBUG 2025-08-15 00:29:07,461 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\inline\fieldset.html first seen with mtime 1755188091.163256
DEBUG 2025-08-15 00:29:07,461 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\inline\form.html first seen with mtime 1755188091.1642532
DEBUG 2025-08-15 00:29:07,462 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\inline\input.html first seen with mtime 1755188091.1642532
DEBUG 2025-08-15 00:29:07,462 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\inline\list_field.html first seen with mtime 1755188091.1652536
DEBUG 2025-08-15 00:29:07,463 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\inline\list_fieldset.html first seen with mtime 1755188091.166253
DEBUG 2025-08-15 00:29:07,463 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\inline\radio.html first seen with mtime 1755188091.1672537
DEBUG 2025-08-15 00:29:07,464 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\inline\select.html first seen with mtime 1755188091.1672537
DEBUG 2025-08-15 00:29:07,464 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\inline\select_multiple.html first seen with mtime 1755188091.1682966
DEBUG 2025-08-15 00:29:07,464 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\inline\textarea.html first seen with mtime 1755188091.1682966
DEBUG 2025-08-15 00:29:07,465 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\pagination\numbers.html first seen with mtime 1755188091.16926
DEBUG 2025-08-15 00:29:07,465 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\pagination\previous_and_next.html first seen with mtime 1755188091.16926
DEBUG 2025-08-15 00:29:07,466 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\vertical\checkbox.html first seen with mtime 1755188091.170259
DEBUG 2025-08-15 00:29:07,466 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\vertical\checkbox_multiple.html first seen with mtime 1755188091.1712618
DEBUG 2025-08-15 00:29:07,467 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\vertical\dict_field.html first seen with mtime 1755188091.1712618
DEBUG 2025-08-15 00:29:07,468 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\vertical\fieldset.html first seen with mtime 1755188091.1722643
DEBUG 2025-08-15 00:29:07,468 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\vertical\form.html first seen with mtime 1755188091.1722643
DEBUG 2025-08-15 00:29:07,468 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\vertical\input.html first seen with mtime 1755188091.1732602
DEBUG 2025-08-15 00:29:07,468 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\vertical\list_field.html first seen with mtime 1755188091.1732602
DEBUG 2025-08-15 00:29:07,469 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\vertical\list_fieldset.html first seen with mtime 1755188091.1742632
DEBUG 2025-08-15 00:29:07,469 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\vertical\radio.html first seen with mtime 1755188091.1742632
DEBUG 2025-08-15 00:29:07,470 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\vertical\select.html first seen with mtime 1755188091.175263
DEBUG 2025-08-15 00:29:07,470 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\vertical\select_multiple.html first seen with mtime 1755188091.175263
DEBUG 2025-08-15 00:29:07,471 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\templates\rest_framework\vertical\textarea.html first seen with mtime 1755188091.1762655
DEBUG 2025-08-15 00:29:07,472 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\ach\LC_MESSAGES\django.mo first seen with mtime 1755188091.0352106
DEBUG 2025-08-15 00:29:07,472 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\ar\LC_MESSAGES\django.mo first seen with mtime 1755188091.0362136
DEBUG 2025-08-15 00:29:07,473 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\az\LC_MESSAGES\django.mo first seen with mtime 1755188091.0372095
DEBUG 2025-08-15 00:29:07,473 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\be\LC_MESSAGES\django.mo first seen with mtime 1755188091.038216
DEBUG 2025-08-15 00:29:07,473 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\bg\LC_MESSAGES\django.mo first seen with mtime 1755188091.0392125
DEBUG 2025-08-15 00:29:07,474 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\ca\LC_MESSAGES\django.mo first seen with mtime 1755188091.0402102
DEBUG 2025-08-15 00:29:07,474 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\ca_ES\LC_MESSAGES\django.mo first seen with mtime 1755188091.041211
DEBUG 2025-08-15 00:29:07,474 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\cs\LC_MESSAGES\django.mo first seen with mtime 1755188091.042234
DEBUG 2025-08-15 00:29:07,475 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\da\LC_MESSAGES\django.mo first seen with mtime 1755188091.0432262
DEBUG 2025-08-15 00:29:07,475 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\de\LC_MESSAGES\django.mo first seen with mtime 1755188091.044227
DEBUG 2025-08-15 00:29:07,475 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\el\LC_MESSAGES\django.mo first seen with mtime 1755188091.0452106
DEBUG 2025-08-15 00:29:07,476 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\el_GR\LC_MESSAGES\django.mo first seen with mtime 1755188091.0462124
DEBUG 2025-08-15 00:29:07,477 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\en\LC_MESSAGES\django.mo first seen with mtime 1755188091.04821
DEBUG 2025-08-15 00:29:07,478 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\en_AU\LC_MESSAGES\django.mo first seen with mtime 1755188091.04821
DEBUG 2025-08-15 00:29:07,478 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\en_CA\LC_MESSAGES\django.mo first seen with mtime 1755188091.0492105
DEBUG 2025-08-15 00:29:07,479 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\en_US\LC_MESSAGES\django.mo first seen with mtime 1755188091.0502117
DEBUG 2025-08-15 00:29:07,479 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\es\LC_MESSAGES\django.mo first seen with mtime 1755188091.05123
DEBUG 2025-08-15 00:29:07,481 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\et\LC_MESSAGES\django.mo first seen with mtime 1755188091.0522268
DEBUG 2025-08-15 00:29:07,481 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\fa\LC_MESSAGES\django.mo first seen with mtime 1755188091.0532138
DEBUG 2025-08-15 00:29:07,482 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\fa_IR\LC_MESSAGES\django.mo first seen with mtime 1755188091.055214
DEBUG 2025-08-15 00:29:07,483 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\fi\LC_MESSAGES\django.mo first seen with mtime 1755188091.0562432
DEBUG 2025-08-15 00:29:07,483 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\fr\LC_MESSAGES\django.mo first seen with mtime 1755188091.0572104
DEBUG 2025-08-15 00:29:07,484 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\fr_CA\LC_MESSAGES\django.mo first seen with mtime 1755188091.0572104
DEBUG 2025-08-15 00:29:07,485 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\gl\LC_MESSAGES\django.mo first seen with mtime 1755188091.0582085
DEBUG 2025-08-15 00:29:07,486 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\gl_ES\LC_MESSAGES\django.mo first seen with mtime 1755188091.0592263
DEBUG 2025-08-15 00:29:07,487 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\he_IL\LC_MESSAGES\django.mo first seen with mtime 1755188091.0602129
DEBUG 2025-08-15 00:29:07,488 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\hu\LC_MESSAGES\django.mo first seen with mtime 1755188091.0612135
DEBUG 2025-08-15 00:29:07,488 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\hy\LC_MESSAGES\django.mo first seen with mtime 1755188091.0632129
DEBUG 2025-08-15 00:29:07,489 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\id\LC_MESSAGES\django.mo first seen with mtime 1755188091.064214
DEBUG 2025-08-15 00:29:07,489 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\it\LC_MESSAGES\django.mo first seen with mtime 1755188091.0652165
DEBUG 2025-08-15 00:29:07,490 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\ja\LC_MESSAGES\django.mo first seen with mtime 1755188091.0652165
DEBUG 2025-08-15 00:29:07,491 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\kk\LC_MESSAGES\django.mo first seen with mtime 1755188091.0672133
DEBUG 2025-08-15 00:29:07,493 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\ko_KR\LC_MESSAGES\django.mo first seen with mtime 1755188091.0682225
DEBUG 2025-08-15 00:29:07,494 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\lt\LC_MESSAGES\django.mo first seen with mtime 1755188091.069221
DEBUG 2025-08-15 00:29:07,495 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\lv\LC_MESSAGES\django.mo first seen with mtime 1755188091.0702202
DEBUG 2025-08-15 00:29:07,496 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\mk\LC_MESSAGES\django.mo first seen with mtime 1755188091.0712202
DEBUG 2025-08-15 00:29:07,496 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\nb\LC_MESSAGES\django.mo first seen with mtime 1755188091.0722184
DEBUG 2025-08-15 00:29:07,497 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\ne_NP\LC_MESSAGES\django.mo first seen with mtime 1755188091.0732179
DEBUG 2025-08-15 00:29:07,498 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\nl\LC_MESSAGES\django.mo first seen with mtime 1755188091.0742235
DEBUG 2025-08-15 00:29:07,499 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\nn\LC_MESSAGES\django.mo first seen with mtime 1755188091.075222
DEBUG 2025-08-15 00:29:07,500 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\no\LC_MESSAGES\django.mo first seen with mtime 1755188091.075222
DEBUG 2025-08-15 00:29:07,500 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\pl\LC_MESSAGES\django.mo first seen with mtime 1755188091.0762205
DEBUG 2025-08-15 00:29:07,500 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\pt\LC_MESSAGES\django.mo first seen with mtime 1755188091.077221
DEBUG 2025-08-15 00:29:07,501 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\pt_BR\LC_MESSAGES\django.mo first seen with mtime 1755188091.0792205
DEBUG 2025-08-15 00:29:07,502 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\pt_PT\LC_MESSAGES\django.mo first seen with mtime 1755188091.0802183
DEBUG 2025-08-15 00:29:07,502 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\ro\LC_MESSAGES\django.mo first seen with mtime 1755188091.0812237
DEBUG 2025-08-15 00:29:07,503 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\ru\LC_MESSAGES\django.mo first seen with mtime 1755188091.0822232
DEBUG 2025-08-15 00:29:07,503 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\ru_RU\LC_MESSAGES\django.mo first seen with mtime 1755188091.0832553
DEBUG 2025-08-15 00:29:07,503 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\sk\LC_MESSAGES\django.mo first seen with mtime 1755188091.0842533
DEBUG 2025-08-15 00:29:07,504 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\sl\LC_MESSAGES\django.mo first seen with mtime 1755188091.0852764
DEBUG 2025-08-15 00:29:07,505 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\sv\LC_MESSAGES\django.mo first seen with mtime 1755188091.086269
DEBUG 2025-08-15 00:29:07,505 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\th\LC_MESSAGES\django.mo first seen with mtime 1755188091.0882554
DEBUG 2025-08-15 00:29:07,507 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\tr\LC_MESSAGES\django.mo first seen with mtime 1755188091.0892534
DEBUG 2025-08-15 00:29:07,508 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\tr_TR\LC_MESSAGES\django.mo first seen with mtime 1755188091.0902774
DEBUG 2025-08-15 00:29:07,509 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\uk\LC_MESSAGES\django.mo first seen with mtime 1755188091.091261
DEBUG 2025-08-15 00:29:07,510 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\vi\LC_MESSAGES\django.mo first seen with mtime 1755188091.091261
DEBUG 2025-08-15 00:29:07,510 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\zh_CN\LC_MESSAGES\django.mo first seen with mtime 1755188091.0922556
DEBUG 2025-08-15 00:29:07,511 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\zh_Hans\LC_MESSAGES\django.mo first seen with mtime 1755188091.0932548
DEBUG 2025-08-15 00:29:07,511 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\zh_Hant\LC_MESSAGES\django.mo first seen with mtime 1755188091.0952542
DEBUG 2025-08-15 00:29:07,512 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\lib\site-packages\rest_framework\locale\zh_TW\LC_MESSAGES\django.mo first seen with mtime 1755188091.0962563
DEBUG 2025-08-15 00:29:08,958 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\api\migrations\__init__.py first seen with mtime 1754974164.8150432
DEBUG 2025-08-15 00:29:08,960 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\Lib\site-packages\django\contrib\contenttypes\migrations\0001_initial.py first seen with mtime 1754973630.518985
DEBUG 2025-08-15 00:29:08,966 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\Lib\site-packages\django\contrib\admin\migrations\0002_logentry_remove_auto_add.py first seen with mtime 1754973629.1866498
DEBUG 2025-08-15 00:29:08,968 django.utils.autoreload 31012 5948 File D:\Github\Hokkien-Mee-is-Black-and-Best\backend\venv\Lib\site-packages\django\contrib\admin\migrations\0003_logentry_add_action_flag_choices.py first seen with mtime 1754973629.187651
